Phi[deg],Theta[deg],dB(RealizedGainTotal)
-158,148,-4.9434
-157,148,-4.95292
-156,148,-4.96306
-155,148,-4.97382
-154,148,-4.98517
-153,148,-4.99709
-152,148,-5.00956
-151,148,-5.02257
-150,148,-5.03608
-149,148,-5.05009
-148,148,-5.06456
-147,148,-5.07948
-146,148,-5.09482
-145,148,-5.11055
-144,148,-5.12666
-143,148,-5.14313
-142,148,-5.15991
-141,148,-5.17701
-140,148,-5.19437
-139,148,-5.212
-138,148,-5.22984
-137,148,-5.24789
-136,148,-5.26612
-135,148,-5.28449
-134,148,-5.30298
-133,148,-5.32158
-132,148,-5.34023
-131,148,-5.35894
-130,148,-5.37765
-129,148,-5.39635
-128,148,-5.41501
-127,148,-5.4336
-126,148,-5.4521
-125,148,-5.47047
-124,148,-5.48869
-123,148,-5.50673
-122,148,-5.52456
-121,148,-5.54216
-120,148,-5.55949
-119,148,-5.57653
-118,148,-5.59326
-117,148,-5.60964
-116,148,-5.62565
-115,148,-5.64126
-114,148,-5.65645
-113,148,-5.67119
-112,148,-5.68546
-111,148,-5.69922
-110,148,-5.71247
-109,148,-5.72517
-108,148,-5.7373
-107,148,-5.74885
-106,148,-5.75979
-105,148,-5.77009
-104,148,-5.77975
-103,148,-5.78874
-102,148,-5.79705
-101,148,-5.80466
-100,148,-5.81156
-99,148,-5.81773
-98,148,-5.82317
-97,148,-5.82785
-96,148,-5.83177
-95,148,-5.83493
-94,148,-5.83731
-93,148,-5.83892
-92,148,-5.83974
-91,148,-5.83977
-90,148,-5.83901
-89,148,-5.83747
-88,148,-5.83514
-87,148,-5.83203
-86,148,-5.82814
-85,148,-5.82348
-84,148,-5.81806
-83,148,-5.81187
-82,148,-5.80494
-81,148,-5.79728
-80,148,-5.78889
-79,148,-5.7798
-78,148,-5.77001
-77,148,-5.75954
-76,148,-5.74841
-75,148,-5.73665
-74,148,-5.72425
-73,148,-5.71126
-72,148,-5.69769
-71,148,-5.68356
-70,148,-5.6689
-69,148,-5.65372
-68,148,-5.63806
-67,148,-5.62193
-66,148,-5.60538
-65,148,-5.58841
-64,148,-5.57106
-63,148,-5.55336
-62,148,-5.53533
-61,148,-5.517
-60,148,-5.49841
-59,148,-5.47957
-58,148,-5.46052
-57,148,-5.44129
-56,148,-5.4219
-55,148,-5.40239
-54,148,-5.38278
-53,148,-5.36311
-52,148,-5.3434
-51,148,-5.32369
-50,148,-5.30399
-49,148,-5.28435
-48,148,-5.26479
-47,148,-5.24533
-46,148,-5.22601
-45,148,-5.20686
-44,148,-5.1879
-43,148,-5.16916
-42,148,-5.15067
-41,148,-5.13245
-40,148,-5.11453
-39,148,-5.09694
-38,148,-5.07971
-37,148,-5.06285
-36,148,-5.04639
-35,148,-5.03037
-34,148,-5.01479
-33,148,-4.99969
-32,148,-4.98508
-31,148,-4.971
-30,148,-4.95745
-29,148,-4.94447
-28,148,-4.93208
-27,148,-4.92028
-26,148,-4.90911
-25,148,-4.89858
-24,148,-4.88871
-23,148,-4.87951
-22,148,-4.87101
-21,148,-4.86322
-20,148,-4.85615
-19,148,-4.84981
-18,148,-4.84424
-17,148,-4.83942
-16,148,-4.83538
-15,148,-4.83213
-14,148,-4.82968
-13,148,-4.82804
-12,148,-4.82721
-11,148,-4.82721
-10,148,-4.82804
-9,148,-4.82971
-8,148,-4.83222
-7,148,-4.83558
-6,148,-4.83979
-5,148,-4.84486
-4,148,-4.85078
-3,148,-4.85756
-2,148,-4.86519
-1,148,-4.87368
0,148,-4.88303
1,148,-4.89323
2,148,-4.90427
3,148,-4.91616
4,148,-4.92889
5,148,-4.94245
6,148,-4.95684
7,148,-4.97204
8,148,-4.98805
9,148,-5.00487
10,148,-5.02247
11,148,-5.04084
12,148,-5.05999
13,148,-5.07989
14,148,-5.10052
15,148,-5.12189
16,148,-5.14396
17,148,-5.16673
18,148,-5.19018
19,148,-5.21429
20,148,-5.23905
21,148,-5.26443
22,148,-5.29042
23,148,-5.317
24,148,-5.34415
25,148,-5.37184
26,148,-5.40006
27,148,-5.42879
28,148,-5.45799
29,148,-5.48766
30,148,-5.51776
31,148,-5.54828
32,148,-5.57918
33,148,-5.61044
34,148,-5.64205
35,148,-5.67396
36,148,-5.70616
37,148,-5.73861
38,148,-5.7713
39,148,-5.80419
40,148,-5.83726
41,148,-5.87048
42,148,-5.90381
43,148,-5.93723
44,148,-5.97071
45,148,-6.00421
46,148,-6.03771
47,148,-6.07118
48,148,-6.10458
49,148,-6.13789
50,148,-6.17106
51,148,-6.20407
52,148,-6.23688
53,148,-6.26947
54,148,-6.30179
55,148,-6.33381
56,148,-6.3655
57,148,-6.39682
58,148,-6.42774
59,148,-6.45822
60,148,-6.48823
61,148,-6.51774
62,148,-6.5467
63,148,-6.57508
64,148,-6.60286
65,148,-6.62998
66,148,-6.65642
67,148,-6.68215
68,148,-6.70713
69,148,-6.73132
70,148,-6.7547
71,148,-6.77723
72,148,-6.79887
73,148,-6.81961
74,148,-6.8394
75,148,-6.85823
76,148,-6.87605
77,148,-6.89285
78,148,-6.9086
79,148,-6.92328
80,148,-6.93685
81,148,-6.94931
82,148,-6.96062
83,148,-6.97078
84,148,-6.97976
85,148,-6.98755
86,148,-6.99413
87,148,-6.9995
88,148,-7.00365
89,148,-7.00656
90,148,-7.00824
91,148,-7.00867
92,148,-7.00785
93,148,-7.00579
94,148,-7.00249
95,148,-6.99795
96,148,-6.99218
97,148,-6.98518
98,148,-6.97697
99,148,-6.96755
100,148,-6.95694
101,148,-6.94516
102,148,-6.93222
103,148,-6.91814
104,148,-6.90295
105,148,-6.88665
106,148,-6.86928
107,148,-6.85086
108,148,-6.83142
109,148,-6.81098
110,148,-6.78958
111,148,-6.76723
112,148,-6.74398
113,148,-6.71986
114,148,-6.69489
115,148,-6.66911
116,148,-6.64256
117,148,-6.61527
118,148,-6.58727
119,148,-6.5586
120,148,-6.5293
121,148,-6.49941
122,148,-6.46896
123,148,-6.43798
124,148,-6.40653
125,148,-6.37463
126,148,-6.34232
127,148,-6.30965
128,148,-6.27664
129,148,-6.24335
130,148,-6.2098
131,148,-6.17603
132,148,-6.14209
133,148,-6.10801
134,148,-6.07383
135,148,-6.03958
136,148,-6.0053
137,148,-5.97104
138,148,-5.93682
139,148,-5.90268
140,148,-5.86865
141,148,-5.83478
142,148,-5.80109
143,148,-5.76762
144,148,-5.73441
145,148,-5.70148
146,148,-5.66887
147,148,-5.63661
148,148,-5.60472
149,148,-5.57325
150,148,-5.54222
151,148,-5.51165
152,148,-5.48158
153,148,-5.45203
154,148,-5.42303
155,148,-5.3946
156,148,-5.36677
157,148,-5.33957
158,148,-5.313
159,148,-5.2871
160,148,-5.26188
161,148,-5.23737
162,148,-5.21359
163,148,-5.19054
164,148,-5.16825
165,148,-5.14674
166,148,-5.12601
167,148,-5.10609
168,148,-5.08698
169,148,-5.06869
170,148,-5.05124
171,148,-5.03463
172,148,-5.01888
173,148,-5.00399
174,148,-4.98996
175,148,-4.97681
176,148,-4.96453
177,148,-4.95313
178,148,-4.94261
179,148,-4.93298
180,148,-4.92422
-180,149,-4.71641
-179,149,-4.70876
-178,149,-4.70195
-177,149,-4.69596
-176,149,-4.69081
-175,149,-4.68647
-174,149,-4.68296
-173,149,-4.68026
-172,149,-4.67836
-171,149,-4.67727
-170,149,-4.67696
-169,149,-4.67743
-168,149,-4.67868
-167,149,-4.68068
-166,149,-4.68343
-165,149,-4.68692
-164,149,-4.69113
-163,149,-4.69605
-162,149,-4.70167
-161,149,-4.70796
-160,149,-4.71493
-159,149,-4.72254
-158,149,-4.73079
-157,149,-4.73966
-156,149,-4.74913
-155,149,-4.75918
-154,149,-4.76979
-153,149,-4.78094
-152,149,-4.79263
-151,149,-4.80482
-150,149,-4.81749
-149,149,-4.83063
-148,149,-4.84421
-147,149,-4.85822
-146,149,-4.87263
-145,149,-4.88741
-144,149,-4.90256
-143,149,-4.91803
-142,149,-4.93382
-141,149,-4.9499
-140,149,-4.96624
-139,149,-4.98282
-138,149,-4.99961
-137,149,-5.0166
-136,149,-5.03375
-135,149,-5.05105
-134,149,-5.06846
-133,149,-5.08596
-132,149,-5.10353
-131,149,-5.12114
-130,149,-5.13876
-129,149,-5.15637
-128,149,-5.17394
-127,149,-5.19144
-126,149,-5.20886
-125,149,-5.22616
-124,149,-5.24331
-123,149,-5.2603
-122,149,-5.27709
-121,149,-5.29365
-120,149,-5.30997
-119,149,-5.32602
-118,149,-5.34177
-117,149,-5.35719
-116,149,-5.37226
-115,149,-5.38696
-114,149,-5.40127
-113,149,-5.41515
-112,149,-5.42858
-111,149,-5.44155
-110,149,-5.45403
-109,149,-5.46599
-108,149,-5.47743
-107,149,-5.48831
-106,149,-5.49862
-105,149,-5.50834
-104,149,-5.51745
-103,149,-5.52594
-102,149,-5.53379
-101,149,-5.54098
-100,149,-5.54751
-99,149,-5.55335
-98,149,-5.55851
-97,149,-5.56296
-96,149,-5.5667
-95,149,-5.56973
-94,149,-5.57203
-93,149,-5.5736
-92,149,-5.57443
-91,149,-5.57453
-90,149,-5.57389
-89,149,-5.57252
-88,149,-5.5704
-87,149,-5.56756
-86,149,-5.56399
-85,149,-5.55969
-84,149,-5.55467
-83,149,-5.54895
-82,149,-5.54252
-81,149,-5.53541
-80,149,-5.52762
-79,149,-5.51916
-78,149,-5.51005
-77,149,-5.50031
-76,149,-5.48994
-75,149,-5.47897
-74,149,-5.46741
-73,149,-5.45529
-72,149,-5.44262
-71,149,-5.42943
-70,149,-5.41573
-69,149,-5.40155
-68,149,-5.38691
-67,149,-5.37183
-66,149,-5.35634
-65,149,-5.34046
-64,149,-5.32422
-63,149,-5.30765
-62,149,-5.29076
-61,149,-5.27359
-60,149,-5.25617
-59,149,-5.23851
-58,149,-5.22065
-57,149,-5.20261
-56,149,-5.18442
-55,149,-5.16612
-54,149,-5.14771
-53,149,-5.12925
-52,149,-5.11074
-51,149,-5.09223
-50,149,-5.07373
-49,149,-5.05528
-48,149,-5.03689
-47,149,-5.01861
-46,149,-5.00045
-45,149,-4.98245
-44,149,-4.96462
-43,149,-4.947
-42,149,-4.92961
-41,149,-4.91247
-40,149,-4.89562
-39,149,-4.87908
-38,149,-4.86286
-37,149,-4.847
-36,149,-4.83152
-35,149,-4.81645
-34,149,-4.80179
-33,149,-4.78759
-32,149,-4.77385
-31,149,-4.76061
-30,149,-4.74787
-29,149,-4.73567
-28,149,-4.72402
-27,149,-4.71294
-26,149,-4.70245
-25,149,-4.69256
-24,149,-4.6833
-23,149,-4.67468
-22,149,-4.66672
-21,149,-4.65942
-20,149,-4.65282
-19,149,-4.64691
-18,149,-4.64172
-17,149,-4.63725
-16,149,-4.63352
-15,149,-4.63054
-14,149,-4.62832
-13,149,-4.62686
-12,149,-4.62618
-11,149,-4.62628
-10,149,-4.62718
-9,149,-4.62887
-8,149,-4.63137
-7,149,-4.63467
-6,149,-4.63878
-5,149,-4.6437
-4,149,-4.64944
-3,149,-4.65599
-2,149,-4.66336
-1,149,-4.67155
0,149,-4.68054
1,149,-4.69035
2,149,-4.70097
3,149,-4.71239
4,149,-4.72461
5,149,-4.73763
6,149,-4.75143
7,149,-4.76601
8,149,-4.78136
9,149,-4.79747
10,149,-4.81434
11,149,-4.83195
12,149,-4.85029
13,149,-4.86934
14,149,-4.88911
15,149,-4.90956
16,149,-4.9307
17,149,-4.9525
18,149,-4.97494
19,149,-4.99802
20,149,-5.02171
21,149,-5.046
22,149,-5.07087
23,149,-5.0963
24,149,-5.12227
25,149,-5.14876
26,149,-5.17576
27,149,-5.20323
28,149,-5.23116
29,149,-5.25953
30,149,-5.28832
31,149,-5.31749
32,149,-5.34703
33,149,-5.37692
34,149,-5.40713
35,149,-5.43762
36,149,-5.46839
37,149,-5.4994
38,149,-5.53063
39,149,-5.56205
40,149,-5.59362
41,149,-5.62534
42,149,-5.65716
43,149,-5.68906
44,149,-5.72101
45,149,-5.75298
46,149,-5.78493
47,149,-5.81685
48,149,-5.8487
49,149,-5.88045
50,149,-5.91207
51,149,-5.94352
52,149,-5.97478
53,149,-6.00581
54,149,-6.03658
55,149,-6.06705
56,149,-6.09721
57,149,-6.127
58,149,-6.1564
59,149,-6.18538
60,149,-6.2139
61,149,-6.24193
62,149,-6.26944
63,149,-6.29639
64,149,-6.32274
65,149,-6.34848
66,149,-6.37356
67,149,-6.39795
68,149,-6.42162
69,149,-6.44454
70,149,-6.46667
71,149,-6.488
72,149,-6.50848
73,149,-6.52809
74,149,-6.5468
75,149,-6.56458
76,149,-6.58142
77,149,-6.59727
78,149,-6.61213
79,149,-6.62596
80,149,-6.63875
81,149,-6.65047
82,149,-6.66111
83,149,-6.67065
84,149,-6.67907
85,149,-6.68636
86,149,-6.69251
87,149,-6.6975
88,149,-6.70134
89,149,-6.704
90,149,-6.70549
91,149,-6.7058
92,149,-6.70494
93,149,-6.70289
94,149,-6.69967
95,149,-6.69527
96,149,-6.6897
97,149,-6.68298
98,149,-6.6751
99,149,-6.66608
100,149,-6.65594
101,149,-6.64467
102,149,-6.63232
103,149,-6.61888
104,149,-6.60438
105,149,-6.58884
106,149,-6.57228
107,149,-6.55472
108,149,-6.5362
109,149,-6.51672
110,149,-6.49633
111,149,-6.47505
112,149,-6.4529
113,149,-6.42993
114,149,-6.40615
115,149,-6.3816
116,149,-6.35631
117,149,-6.33032
118,149,-6.30366
119,149,-6.27636
120,149,-6.24846
121,149,-6.22
122,149,-6.191
123,149,-6.1615
124,149,-6.13154
125,149,-6.10116
126,149,-6.07039
127,149,-6.03927
128,149,-6.00783
129,149,-5.97612
130,149,-5.94416
131,149,-5.91199
132,149,-5.87966
133,149,-5.84719
134,149,-5.81462
135,149,-5.78199
136,149,-5.74933
137,149,-5.71667
138,149,-5.68406
139,149,-5.65153
140,149,-5.6191
141,149,-5.58681
142,149,-5.5547
143,149,-5.5228
144,149,-5.49114
145,149,-5.45974
146,149,-5.42865
147,149,-5.39788
148,149,-5.36748
149,149,-5.33746
150,149,-5.30786
151,149,-5.2787
152,149,-5.25001
153,149,-5.22182
154,149,-5.19414
155,149,-5.16701
156,149,-5.14044
157,149,-5.11446
158,149,-5.08909
159,149,-5.06435
160,149,-5.04026
161,149,-5.01684
162,149,-4.99411
163,149,-4.97207
164,149,-4.95076
165,149,-4.93017
166,149,-4.91034
167,149,-4.89126
168,149,-4.87295
169,149,-4.85543
170,149,-4.8387
171,149,-4.82277
172,149,-4.80765
173,149,-4.79334
174,149,-4.77986
175,149,-4.7672
176,149,-4.75537
177,149,-4.74438
178,149,-4.73422
179,149,-4.7249
180,149,-4.71641
-180,150,-4.51454
-179,150,-4.50713
-178,150,-4.5005
-177,150,-4.49465
-176,150,-4.4896
-175,150,-4.48532
-174,150,-4.48182
-173,150,-4.47908
-172,150,-4.47711
-171,150,-4.4759
-170,150,-4.47543
-169,150,-4.47571
-168,150,-4.47671
-167,150,-4.47844
-166,150,-4.48087
-165,150,-4.484
-164,150,-4.48782
-163,150,-4.49231
-162,150,-4.49746
-161,150,-4.50326
-160,150,-4.50969
-159,150,-4.51674
-158,150,-4.52438
-157,150,-4.53262
-156,150,-4.54142
-155,150,-4.55078
-154,150,-4.56067
-153,150,-4.57108
-152,150,-4.58199
-151,150,-4.59338
-150,150,-4.60523
-149,150,-4.61752
-148,150,-4.63023
-147,150,-4.64334
-146,150,-4.65684
-145,150,-4.67069
-144,150,-4.68489
-143,150,-4.6994
-142,150,-4.71421
-141,150,-4.72928
-140,150,-4.74461
-139,150,-4.76017
-138,150,-4.77593
-137,150,-4.79188
-136,150,-4.80798
-135,150,-4.82422
-134,150,-4.84056
-133,150,-4.857
-132,150,-4.87349
-131,150,-4.89003
-130,150,-4.90657
-129,150,-4.92311
-128,150,-4.93961
-127,150,-4.95605
-126,150,-4.9724
-125,150,-4.98865
-124,150,-5.00476
-123,150,-5.02071
-122,150,-5.03648
-121,150,-5.05204
-120,150,-5.06736
-119,150,-5.08243
-118,150,-5.09722
-117,150,-5.1117
-116,150,-5.12586
-115,150,-5.13966
-114,150,-5.1531
-113,150,-5.16613
-112,150,-5.17875
-111,150,-5.19093
-110,150,-5.20265
-109,150,-5.2139
-108,150,-5.22464
-107,150,-5.23487
-106,150,-5.24456
-105,150,-5.25371
-104,150,-5.26228
-103,150,-5.27027
-102,150,-5.27766
-101,150,-5.28444
-100,150,-5.29059
-99,150,-5.29611
-98,150,-5.30099
-97,150,-5.30521
-96,150,-5.30876
-95,150,-5.31165
-94,150,-5.31385
-93,150,-5.31538
-92,150,-5.31622
-91,150,-5.31637
-90,150,-5.31583
-89,150,-5.31461
-88,150,-5.31269
-87,150,-5.31009
-86,150,-5.30681
-85,150,-5.30286
-84,150,-5.29823
-83,150,-5.29294
-82,150,-5.28699
-81,150,-5.2804
-80,150,-5.27317
-79,150,-5.26532
-78,150,-5.25686
-77,150,-5.24781
-76,150,-5.23817
-75,150,-5.22796
-74,150,-5.21721
-73,150,-5.20592
-72,150,-5.19412
-71,150,-5.18183
-70,150,-5.16906
-69,150,-5.15583
-68,150,-5.14218
-67,150,-5.12811
-66,150,-5.11365
-65,150,-5.09883
-64,150,-5.08366
-63,150,-5.06818
-62,150,-5.0524
-61,150,-5.03636
-60,150,-5.02006
-59,150,-5.00355
-58,150,-4.98685
-57,150,-4.96997
-56,150,-4.95295
-55,150,-4.93582
-54,150,-4.91859
-53,150,-4.9013
-52,150,-4.88397
-51,150,-4.86663
-50,150,-4.8493
-49,150,-4.83201
-48,150,-4.81479
-47,150,-4.79765
-46,150,-4.78063
-45,150,-4.76375
-44,150,-4.74704
-43,150,-4.73052
-42,150,-4.71421
-41,150,-4.69814
-40,150,-4.68234
-39,150,-4.66682
-38,150,-4.65162
-37,150,-4.63674
-36,150,-4.62223
-35,150,-4.60809
-34,150,-4.59435
-33,150,-4.58103
-32,150,-4.56816
-31,150,-4.55574
-30,150,-4.54381
-29,150,-4.53238
-28,150,-4.52147
-27,150,-4.5111
-26,150,-4.50128
-25,150,-4.49204
-24,150,-4.48339
-23,150,-4.47534
-22,150,-4.46791
-21,150,-4.46112
-20,150,-4.45498
-19,150,-4.4495
-18,150,-4.4447
-17,150,-4.44058
-16,150,-4.43716
-15,150,-4.43445
-14,150,-4.43245
-13,150,-4.43119
-12,150,-4.43066
-11,150,-4.43087
-10,150,-4.43184
-9,150,-4.43355
-8,150,-4.43603
-7,150,-4.43928
-6,150,-4.44329
-5,150,-4.44807
-4,150,-4.45363
-3,150,-4.45996
-2,150,-4.46707
-1,150,-4.47495
0,150,-4.4836
1,150,-4.49303
2,150,-4.50322
3,150,-4.51417
4,150,-4.52589
5,150,-4.53836
6,150,-4.55157
7,150,-4.56553
8,150,-4.58022
9,150,-4.59563
10,150,-4.61176
11,150,-4.6286
12,150,-4.64613
13,150,-4.66434
14,150,-4.68323
15,150,-4.70277
16,150,-4.72296
17,150,-4.74378
18,150,-4.76521
19,150,-4.78725
20,150,-4.80987
21,150,-4.83306
22,150,-4.8568
23,150,-4.88107
24,150,-4.90585
25,150,-4.93113
26,150,-4.95689
27,150,-4.9831
28,150,-5.00974
29,150,-5.0368
30,150,-5.06425
31,150,-5.09207
32,150,-5.12024
33,150,-5.14873
34,150,-5.17752
35,150,-5.20659
36,150,-5.23591
37,150,-5.26546
38,150,-5.29521
39,150,-5.32513
40,150,-5.3552
41,150,-5.3854
42,150,-5.41569
43,150,-5.44605
44,150,-5.47646
45,150,-5.50687
46,150,-5.53727
47,150,-5.56763
48,150,-5.59791
49,150,-5.62809
50,150,-5.65813
51,150,-5.68801
52,150,-5.7177
53,150,-5.74717
54,150,-5.77638
55,150,-5.8053
56,150,-5.83391
57,150,-5.86217
58,150,-5.89004
59,150,-5.91751
60,150,-5.94454
61,150,-5.97109
62,150,-5.99713
63,150,-6.02264
64,150,-6.04758
65,150,-6.07193
66,150,-6.09564
67,150,-6.1187
68,150,-6.14106
69,150,-6.16271
70,150,-6.18361
71,150,-6.20373
72,150,-6.22305
73,150,-6.24154
74,150,-6.25918
75,150,-6.27593
76,150,-6.29178
77,150,-6.3067
78,150,-6.32067
79,150,-6.33367
80,150,-6.34568
81,150,-6.35668
82,150,-6.36665
83,150,-6.37558
84,150,-6.38345
85,150,-6.39025
86,150,-6.39598
87,150,-6.40061
88,150,-6.40414
89,150,-6.40657
90,150,-6.40789
91,150,-6.40809
92,150,-6.40719
93,150,-6.40516
94,150,-6.40203
95,150,-6.39778
96,150,-6.39244
97,150,-6.38599
98,150,-6.37846
99,150,-6.36985
100,150,-6.36018
101,150,-6.34945
102,150,-6.33768
103,150,-6.3249
104,150,-6.31111
105,150,-6.29633
106,150,-6.2806
107,150,-6.26392
108,150,-6.24632
109,150,-6.22782
110,150,-6.20846
111,150,-6.18825
112,150,-6.16722
113,150,-6.14541
114,150,-6.12283
115,150,-6.09953
116,150,-6.07553
117,150,-6.05085
118,150,-6.02554
119,150,-5.99963
120,150,-5.97314
121,150,-5.94611
122,150,-5.91858
123,150,-5.89058
124,150,-5.86213
125,150,-5.83328
126,150,-5.80407
127,150,-5.77451
128,150,-5.74466
129,150,-5.71454
130,150,-5.68418
131,150,-5.65363
132,150,-5.62291
133,150,-5.59207
134,150,-5.56112
135,150,-5.53012
136,150,-5.49909
137,150,-5.46806
138,150,-5.43707
139,150,-5.40614
140,150,-5.37532
141,150,-5.34463
142,150,-5.31411
143,150,-5.28378
144,150,-5.25367
145,150,-5.22381
146,150,-5.19424
147,150,-5.16498
148,150,-5.13606
149,150,-5.1075
150,150,-5.07934
151,150,-5.05159
152,150,-5.02429
153,150,-4.99745
154,150,-4.9711
155,150,-4.94527
156,150,-4.91996
157,150,-4.89522
158,150,-4.87105
159,150,-4.84747
160,150,-4.82451
161,150,-4.80218
162,150,-4.7805
163,150,-4.75948
164,150,-4.73913
165,150,-4.71949
166,150,-4.70054
167,150,-4.68232
168,150,-4.66482
169,150,-4.64806
170,150,-4.63205
171,150,-4.6168
172,150,-4.60231
173,150,-4.5886
174,150,-4.57566
175,150,-4.5635
176,150,-4.55213
177,150,-4.54155
178,150,-4.53175
179,150,-4.52275
180,150,-4.51454
-180,151,-4.31891
-179,151,-4.31173
-178,151,-4.30529
-177,151,-4.2996
-176,151,-4.29465
-175,151,-4.29043
-174,151,-4.28695
-173,151,-4.28419
-172,151,-4.28216
-171,151,-4.28084
-170,151,-4.28022
-169,151,-4.28031
-168,151,-4.28108
-167,151,-4.28254
-166,151,-4.28467
-165,151,-4.28746
-164,151,-4.2909
-163,151,-4.29497
-162,151,-4.29967
-161,151,-4.30498
-160,151,-4.31089
-159,151,-4.31739
-158,151,-4.32445
-157,151,-4.33207
-156,151,-4.34022
-155,151,-4.34891
-154,151,-4.35809
-153,151,-4.36777
-152,151,-4.37792
-151,151,-4.38853
-150,151,-4.39957
-149,151,-4.41103
-148,151,-4.42289
-147,151,-4.43513
-146,151,-4.44773
-145,151,-4.46067
-144,151,-4.47393
-143,151,-4.4875
-142,151,-4.50134
-141,151,-4.51544
-140,151,-4.52978
-139,151,-4.54433
-138,151,-4.55908
-137,151,-4.574
-136,151,-4.58907
-135,151,-4.60427
-134,151,-4.61957
-133,151,-4.63496
-132,151,-4.6504
-131,151,-4.66588
-130,151,-4.68138
-129,151,-4.69686
-128,151,-4.71231
-127,151,-4.72771
-126,151,-4.74302
-125,151,-4.75824
-124,151,-4.77332
-123,151,-4.78826
-122,151,-4.80302
-121,151,-4.81759
-120,151,-4.83194
-119,151,-4.84606
-118,151,-4.8599
-117,151,-4.87347
-116,151,-4.88672
-115,151,-4.89965
-114,151,-4.91223
-113,151,-4.92444
-112,151,-4.93626
-111,151,-4.94767
-110,151,-4.95865
-109,151,-4.96918
-108,151,-4.97925
-107,151,-4.98884
-106,151,-4.99792
-105,151,-5.00649
-104,151,-5.01454
-103,151,-5.02203
-102,151,-5.02897
-101,151,-5.03534
-100,151,-5.04113
-99,151,-5.04632
-98,151,-5.05092
-97,151,-5.0549
-96,151,-5.05826
-95,151,-5.061
-94,151,-5.0631
-93,151,-5.06458
-92,151,-5.06541
-91,151,-5.0656
-90,151,-5.06515
-89,151,-5.06406
-88,151,-5.06233
-87,151,-5.05996
-86,151,-5.05695
-85,151,-5.05331
-84,151,-5.04905
-83,151,-5.04417
-82,151,-5.03868
-81,151,-5.03258
-80,151,-5.02589
-79,151,-5.01862
-78,151,-5.01078
-77,151,-5.00238
-76,151,-4.99344
-75,151,-4.98397
-74,151,-4.97398
-73,151,-4.9635
-72,151,-4.95253
-71,151,-4.9411
-70,151,-4.92923
-69,151,-4.91692
-68,151,-4.90422
-67,151,-4.89112
-66,151,-4.87766
-65,151,-4.86386
-64,151,-4.84973
-63,151,-4.83531
-62,151,-4.8206
-61,151,-4.80564
-60,151,-4.79045
-59,151,-4.77506
-58,151,-4.75947
-57,151,-4.74373
-56,151,-4.72785
-55,151,-4.71186
-54,151,-4.69578
-53,151,-4.67963
-52,151,-4.66345
-51,151,-4.64725
-50,151,-4.63107
-49,151,-4.61491
